delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,cumm_net_delay
32,25,480,Orin,31,72,6,65,True,42
30,25,480,Orin,26,72,6,65,True,40
35,25,480,Orin,31,72,6,65,True,45
34,25,480,Orin,27,72,6,65,True,44
29,25,480,Orin,27,72,6,65,True,39
31,25,480,Orin,24,72,6,65,True,41
30,25,480,Orin,24,72,6,65,True,40
36,25,480,Orin,30,72,6,65,True,46
35,25,480,Orin,22,72,6,65,True,45
29,25,480,Orin,31,72,6,65,True,39
31,25,480,Orin,26,72,6,65,True,41
30,25,480,Orin,22,72,6,65,True,40
33,25,480,Orin,23,72,6,65,True,43
33,25,480,Orin,30,72,6,65,True,43
30,25,480,Orin,20,72,6,65,True,40
33,25,480,Orin,25,72,6,65,True,43
33,25,480,Orin,25,72,6,65,True,43
30,25,480,Orin,34,72,6,65,True,40
30,25,480,Orin,25,72,6,65,True,40
29,25,480,Orin,25,72,6,65,True,39
34,25,480,Orin,16,72,6,65,True,44
33,25,480,Orin,29,72,6,65,True,43
30,25,480,Orin,21,72,6,65,True,40
34,25,480,Orin,27,72,6,65,True,44
33,25,480,Orin,35,72,6,65,True,43
30,25,480,Orin,26,72,6,65,True,40
31,25,480,Orin,29,72,6,65,True,41
30,25,480,Orin,23,72,6,65,True,40
34,25,480,Orin,28,72,6,65,True,44
31,25,480,Orin,26,72,6,65,True,41
31,25,480,Orin,28,72,6,65,True,41
30,25,480,Orin,22,72,6,65,True,40
34,25,480,Orin,29,72,6,65,True,44
35,25,480,Orin,25,72,6,65,True,45
30,25,480,Orin,26,72,6,65,True,40
34,25,480,Orin,26,72,6,65,True,44
33,25,480,Orin,27,72,6,65,True,43
30,25,480,Orin,33,72,6,65,True,40
30,25,480,Orin,25,72,6,65,True,40
30,25,480,Orin,22,72,6,65,True,40
34,25,480,Orin,22,72,6,65,True,44
33,25,480,Orin,22,72,6,65,True,43
30,25,480,Orin,28,72,6,65,True,40
32,25,480,Orin,18,72,6,65,True,42
29,25,480,Orin,22,72,6,65,True,39
32,25,480,Orin,23,72,6,65,True,42
29,30,480,Orin,55,72,7,75,True,39
34,30,480,Orin,25,72,6,75,False,44
30,30,480,Orin,35,72,6,75,True,40
33,30,480,Orin,27,72,6,75,True,43
28,30,480,Orin,30,72,6,75,True,38
33,30,480,Orin,23,72,6,75,True,43
28,30,480,Orin,33,72,6,75,True,38
33,30,480,Orin,24,72,6,75,True,43
30,30,480,Orin,35,72,6,75,True,40
34,30,480,Orin,22,72,6,75,False,44
29,30,480,Orin,29,72,6,75,True,39
34,30,480,Orin,28,72,6,75,False,44
29,30,480,Orin,32,72,6,75,True,39
33,30,480,Orin,31,72,6,75,True,43
28,30,480,Orin,39,72,6,75,True,38
32,30,480,Orin,27,72,6,75,True,42
28,30,480,Orin,29,72,6,75,True,38
33,30,480,Orin,26,72,6,75,True,43
29,30,480,Orin,29,72,6,75,True,39
32,30,480,Orin,29,72,6,75,True,42
28,30,480,Orin,33,72,6,75,True,38
33,30,480,Orin,26,72,6,75,True,43
29,30,480,Orin,33,72,6,75,True,39
33,30,480,Orin,31,72,6,75,True,43
29,30,480,Orin,28,72,6,75,True,39
32,30,480,Orin,32,72,6,75,True,42
28,30,480,Orin,20,72,6,75,True,38
33,30,480,Orin,26,72,6,75,True,43
29,30,480,Orin,34,72,6,75,True,39
34,30,480,Orin,23,72,6,75,False,44
29,30,480,Orin,33,72,6,75,True,39
31,30,480,Orin,30,72,6,75,True,41
28,30,480,Orin,28,72,6,75,True,38
32,30,480,Orin,29,72,6,75,True,42
28,30,480,Orin,32,72,6,75,True,38
33,30,480,Orin,25,72,6,75,True,43
29,30,480,Orin,30,72,6,75,True,39
32,30,480,Orin,26,72,6,75,True,42
29,30,480,Orin,28,72,6,75,True,39
33,30,480,Orin,30,72,6,75,True,43
29,30,480,Orin,25,72,6,75,True,39
34,30,480,Orin,32,72,6,75,False,44
30,30,480,Orin,37,72,6,75,True,40
33,30,480,Orin,27,72,6,75,True,43
30,30,480,Orin,35,72,6,75,True,40
32,30,480,Orin,27,72,6,75,True,42
29,30,480,Orin,34,72,6,75,True,39
35,30,480,Orin,25,72,6,75,False,45
30,30,480,Orin,35,72,6,75,True,40
32,30,480,Orin,27,72,6,75,True,42
29,30,480,Orin,30,72,6,75,True,39
33,30,480,Orin,26,72,6,75,True,43
29,30,480,Orin,37,72,6,75,True,39
33,30,480,Orin,36,72,6,75,True,43
30,30,480,Orin,39,72,6,75,True,40
32,30,480,Orin,25,72,6,75,True,42
29,30,480,Orin,28,72,6,75,True,39
33,30,480,Orin,23,72,6,75,True,43
29,30,480,Orin,33,72,6,75,True,39
35,30,480,Orin,33,72,6,75,False,45
29,30,480,Orin,32,72,6,75,True,39
32,30,480,Orin,29,72,6,75,True,42
28,30,480,Orin,28,72,6,75,True,38
33,30,480,Orin,31,72,6,75,True,43
28,30,480,Orin,26,72,6,75,True,38
35,30,480,Orin,31,72,6,75,False,45
29,30,480,Orin,28,72,6,75,True,39
35,30,480,Orin,32,72,6,75,False,45
29,30,480,Orin,28,72,6,75,True,39
33,30,480,Orin,31,72,6,75,True,43
28,30,480,Orin,34,72,6,75,True,38
32,30,480,Orin,26,72,6,75,True,42
30,30,480,Orin,33,72,6,75,True,40
34,30,480,Orin,26,72,6,75,False,44
30,30,480,Orin,25,72,6,75,True,40
33,30,480,Orin,27,72,6,75,True,43
28,30,480,Orin,33,72,6,75,True,38
33,30,480,Orin,34,72,6,75,True,43
29,30,480,Orin,30,72,6,75,True,39
32,30,480,Orin,29,72,6,75,True,42
29,30,480,Orin,30,72,6,75,True,39
33,30,480,Orin,30,72,6,75,True,43
29,30,480,Orin,32,72,6,75,True,39
33,30,480,Orin,23,72,6,75,True,43
29,30,480,Orin,33,72,6,75,True,39
33,30,480,Orin,26,72,6,75,True,43
28,30,480,Orin,30,72,6,75,True,38
33,30,480,Orin,30,72,6,75,True,43
30,30,480,Orin,30,72,6,75,True,40
34,30,480,Orin,33,72,6,75,False,44
28,30,480,Orin,32,72,6,75,True,38
35,30,480,Orin,30,72,6,75,False,45
30,30,480,Orin,34,72,6,75,True,40
35,30,480,Orin,29,72,6,75,False,45
29,30,480,Orin,33,72,6,75,True,39
34,30,480,Orin,25,72,6,75,False,44
28,30,480,Orin,28,72,6,75,True,38
32,30,480,Orin,31,72,6,75,True,42
31,30,480,Orin,33,72,6,75,True,41
34,30,480,Orin,26,72,6,75,False,44
30,30,480,Orin,33,72,6,75,True,40
34,30,480,Orin,29,72,6,75,False,44
29,30,480,Orin,26,72,6,75,True,39
34,30,480,Orin,23,72,6,75,False,44
29,30,480,Orin,33,72,6,75,True,39
35,30,480,Orin,24,72,6,75,False,45
29,30,480,Orin,35,72,6,75,True,39
35,30,480,Orin,26,72,6,75,False,45
30,30,480,Orin,30,72,6,75,True,40
35,30,480,Orin,28,72,6,75,False,45
29,30,480,Orin,26,72,6,75,True,39
32,30,480,Orin,30,72,6,75,True,42
28,30,480,Orin,24,72,6,75,True,38
33,30,480,Orin,32,72,6,75,True,43
29,30,480,Orin,28,72,6,75,True,39
33,30,480,Orin,31,72,6,75,True,43
31,30,480,Orin,31,72,6,75,True,41
32,30,480,Orin,25,72,6,75,True,42
31,30,480,Orin,29,72,6,75,True,41
34,30,480,Orin,30,72,6,75,False,44
29,30,480,Orin,28,72,6,75,True,39
34,30,480,Orin,24,72,6,75,False,44
29,30,480,Orin,28,72,6,75,True,39
34,30,480,Orin,31,72,6,75,False,44
29,30,480,Orin,32,72,6,75,True,39
34,30,480,Orin,45,72,7,75,False,44
30,30,480,Orin,50,72,7,75,True,40
34,30,480,Orin,25,72,6,75,False,44
28,30,480,Orin,32,72,6,75,True,38
29,30,480,Orin,31,72,6,75,True,39
34,30,480,Orin,23,72,6,75,False,44
30,30,480,Orin,35,72,6,75,True,40
33,30,480,Orin,29,72,6,75,True,43
29,30,480,Orin,34,72,6,75,True,39
33,30,480,Orin,26,72,6,75,True,43
29,30,480,Orin,29,72,6,75,True,39
35,30,480,Orin,28,72,6,75,False,45
29,30,480,Orin,28,72,6,75,True,39
36,30,480,Orin,31,72,6,75,False,46
29,30,480,Orin,37,72,6,75,True,39
34,30,480,Orin,31,72,6,75,False,44
31,30,480,Orin,35,72,6,75,True,41
33,30,480,Orin,27,72,6,75,True,43
29,30,480,Orin,33,72,6,75,True,39
34,30,480,Orin,25,72,6,75,False,44
29,30,480,Orin,25,72,6,75,True,39
35,30,480,Orin,32,72,6,75,False,45
28,30,480,Orin,30,72,6,75,True,38
34,30,480,Orin,25,72,6,75,False,44
30,30,480,Orin,28,72,6,75,True,40
33,30,480,Orin,29,72,6,75,True,43
29,30,480,Orin,22,72,6,75,True,39
35,30,480,Orin,27,72,6,75,False,45
31,30,480,Orin,30,72,6,75,True,41
33,30,480,Orin,33,72,6,75,True,43
30,30,480,Orin,30,72,6,75,True,40
34,30,480,Orin,28,72,6,75,False,44
30,30,480,Orin,37,72,6,75,True,40
34,30,480,Orin,29,72,6,75,False,44
29,30,480,Orin,24,72,6,75,True,39
36,30,480,Orin,25,72,6,75,False,46
30,30,480,Orin,34,72,6,75,True,40
32,30,480,Orin,27,72,6,75,True,42
31,30,480,Orin,35,72,6,75,True,41
34,30,480,Orin,26,72,6,75,False,44
29,30,480,Orin,30,72,6,75,True,39
35,30,480,Orin,30,72,6,75,False,45
30,30,480,Orin,35,72,6,75,True,40
34,30,480,Orin,28,72,6,75,False,44
29,30,480,Orin,20,72,6,75,True,39
33,30,480,Orin,32,72,6,75,True,43
29,30,480,Orin,28,72,6,75,True,39
34,30,480,Orin,26,72,6,75,False,44
29,30,480,Orin,20,72,6,75,True,39
33,30,480,Orin,29,72,6,75,True,43
30,30,480,Orin,30,72,6,75,True,40
34,30,480,Orin,25,72,6,75,False,44
29,30,480,Orin,32,72,6,75,True,39
33,30,480,Orin,29,72,6,75,True,43
30,30,480,Orin,26,72,6,75,True,40
33,30,480,Orin,31,72,6,75,True,43
29,30,480,Orin,30,72,6,75,True,39
35,30,480,Orin,30,72,6,75,False,45
30,30,480,Orin,24,72,6,75,True,40
33,30,480,Orin,27,72,6,75,True,43
32,30,480,Orin,31,72,6,75,True,42
33,30,480,Orin,31,72,6,75,True,43
28,30,480,Orin,30,72,6,75,True,38
34,30,480,Orin,25,72,6,75,False,44
30,30,480,Orin,29,72,6,75,True,40
35,30,480,Orin,28,72,6,75,False,45
33,30,480,Orin,29,72,6,75,True,43
34,30,480,Orin,25,72,6,75,False,44
30,30,480,Orin,33,72,6,75,True,40
35,30,480,Orin,23,72,6,75,False,45
30,30,480,Orin,34,72,6,75,True,40
34,30,480,Orin,27,72,6,75,False,44
29,30,480,Orin,28,72,6,75,True,39
35,30,480,Orin,30,72,6,75,False,45
30,30,480,Orin,25,72,6,75,True,40
36,30,480,Orin,33,72,6,75,False,46
31,30,480,Orin,32,72,6,75,True,41
33,30,480,Orin,25,72,6,75,True,43
30,30,480,Orin,29,72,6,75,True,40
36,30,480,Orin,29,72,6,75,False,46
29,30,480,Orin,30,72,6,75,True,39
35,30,480,Orin,28,72,6,75,False,45
30,30,480,Orin,26,72,6,75,True,40
35,30,480,Orin,26,72,6,75,False,45
29,30,480,Orin,33,72,6,75,True,39
34,30,480,Orin,29,72,6,75,False,44
30,30,480,Orin,29,72,6,75,True,40
33,30,480,Orin,32,72,6,75,True,43
29,30,480,Orin,26,72,6,75,True,39
35,30,480,Orin,28,72,6,75,False,45
30,30,480,Orin,20,72,6,75,True,40
34,30,480,Orin,30,72,6,75,False,44
30,30,480,Orin,33,72,6,75,True,40
33,30,480,Orin,21,72,6,75,True,43
29,30,480,Orin,33,72,6,75,True,39
33,30,480,Orin,26,72,6,75,True,43
31,30,480,Orin,24,72,6,75,True,41
34,30,480,Orin,30,72,6,75,False,44
30,30,480,Orin,29,72,6,75,True,40
34,30,480,Orin,34,72,6,75,False,44
30,30,480,Orin,32,72,6,75,True,40
34,30,480,Orin,33,72,6,75,False,44
29,30,480,Orin,30,72,6,75,True,39
34,30,480,Orin,23,72,6,75,False,44
34,30,480,Orin,34,72,6,75,False,44
33,30,480,Orin,27,72,6,75,True,43
29,30,480,Orin,33,72,6,75,True,39
34,30,480,Orin,25,72,6,75,False,44
30,30,480,Orin,32,72,6,75,True,40
35,30,480,Orin,28,72,6,75,False,45
30,30,480,Orin,34,72,6,75,True,40
34,30,480,Orin,33,72,6,75,False,44
31,30,480,Orin,30,72,6,75,True,41
36,30,480,Orin,29,72,6,75,False,46
30,30,480,Orin,30,72,6,75,True,40
33,30,480,Orin,25,72,6,75,True,43
31,30,480,Orin,33,72,6,75,True,41
35,30,480,Orin,33,72,6,75,False,45
30,30,480,Orin,29,72,6,75,True,40
35,30,480,Orin,36,72,6,75,False,45
31,30,480,Orin,36,72,6,75,True,41
34,30,480,Orin,30,72,6,75,False,44
29,30,480,Orin,32,72,6,75,True,39
34,30,480,Orin,28,72,6,75,False,44
30,30,480,Orin,30,72,6,75,True,40
34,30,480,Orin,26,72,6,75,False,44
30,30,480,Orin,29,72,6,75,True,40
36,30,480,Orin,30,72,6,75,False,46
29,30,480,Orin,30,72,6,75,True,39
35,30,480,Orin,31,72,6,75,False,45
30,30,480,Orin,35,72,6,75,True,40
35,30,480,Orin,25,72,6,75,False,45
28,30,480,Orin,26,72,6,75,True,38
33,30,480,Orin,31,72,6,75,True,43
29,30,480,Orin,26,72,6,75,True,39
35,30,480,Orin,25,72,6,75,False,45
31,30,480,Orin,30,72,6,75,True,41
35,30,480,Orin,35,72,6,75,False,45
30,30,480,Orin,32,72,6,75,True,40
35,30,480,Orin,27,72,6,75,False,45
31,30,480,Orin,32,72,6,75,True,41
34,30,480,Orin,33,72,6,75,False,44
32,30,480,Orin,35,72,6,75,True,42
35,30,480,Orin,26,72,6,75,False,45
29,30,480,Orin,28,72,6,75,True,39
33,30,480,Orin,24,72,6,75,True,43
31,30,480,Orin,33,72,6,75,True,41
34,30,480,Orin,25,72,6,75,False,44
30,30,480,Orin,30,72,6,75,True,40
35,30,480,Orin,25,72,6,75,False,45
31,30,480,Orin,32,72,6,75,True,41
36,30,480,Orin,27,72,6,75,False,46
31,30,480,Orin,30,72,6,75,True,41
36,30,480,Orin,29,72,6,75,False,46
33,30,480,Orin,37,72,6,75,True,43
34,30,480,Orin,22,72,6,75,False,44
35,30,480,Orin,27,72,6,75,False,45
30,30,480,Orin,29,72,6,75,True,40
35,30,480,Orin,25,72,6,75,False,45
31,30,480,Orin,29,72,6,75,True,41
35,30,480,Orin,20,72,6,75,False,45
29,30,480,Orin,17,72,6,75,True,39
37,30,480,Orin,26,72,6,75,False,47
31,30,480,Orin,24,72,6,75,True,41
33,30,480,Orin,26,72,6,75,True,43
31,30,480,Orin,24,72,6,75,True,41
30,35,480,Orin,57,72,7,80,False,40
34,35,480,Orin,22,72,6,80,False,44
30,35,480,Orin,30,72,6,80,False,40
33,35,480,Orin,32,72,6,80,False,43
29,35,480,Orin,28,72,6,80,False,39
35,35,480,Orin,30,72,6,80,False,45
30,35,480,Orin,26,72,6,80,False,40
32,35,480,Orin,25,72,6,80,False,42
32,35,480,Orin,33,72,6,80,False,42
35,35,480,Orin,27,72,6,80,False,45
30,35,480,Orin,32,72,6,80,False,40
35,35,480,Orin,25,72,6,80,False,45
29,35,480,Orin,33,72,6,80,False,39
34,35,480,Orin,28,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
35,35,480,Orin,34,72,6,80,False,45
30,35,480,Orin,28,72,6,80,False,40
34,35,480,Orin,27,72,6,80,False,44
28,35,480,Orin,30,72,6,80,True,38
35,35,480,Orin,27,72,6,80,False,45
29,35,480,Orin,29,72,6,80,False,39
32,35,480,Orin,32,72,6,80,False,42
29,35,480,Orin,29,72,6,80,False,39
35,35,480,Orin,34,72,6,80,False,45
29,35,480,Orin,32,72,6,80,False,39
34,35,480,Orin,28,72,6,80,False,44
28,35,480,Orin,26,72,6,80,True,38
37,35,480,Orin,24,72,6,80,False,47
29,35,480,Orin,30,72,6,80,False,39
34,35,480,Orin,28,72,6,80,False,44
31,35,480,Orin,35,72,6,80,False,41
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,35,72,6,80,False,39
37,35,480,Orin,25,72,6,80,False,47
28,35,480,Orin,29,72,6,80,True,38
33,35,480,Orin,28,72,6,80,False,43
28,35,480,Orin,29,72,6,80,True,38
34,35,480,Orin,35,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
35,35,480,Orin,32,72,6,80,False,45
29,35,480,Orin,45,72,7,80,False,39
36,35,480,Orin,79,72,7,80,False,46
28,35,480,Orin,40,72,7,80,True,38
36,35,480,Orin,25,72,6,80,False,46
29,35,480,Orin,30,72,6,80,False,39
33,35,480,Orin,28,72,6,80,False,43
29,35,480,Orin,37,72,6,80,False,39
34,35,480,Orin,25,72,6,80,False,44
29,35,480,Orin,29,72,6,80,False,39
34,35,480,Orin,33,72,6,80,False,44
29,35,480,Orin,34,72,6,80,False,39
30,35,480,Orin,35,72,6,80,False,40
29,35,480,Orin,28,72,6,80,False,39
28,35,480,Orin,35,72,6,80,True,38
33,35,480,Orin,33,72,6,80,False,43
29,35,480,Orin,33,72,6,80,False,39
35,35,480,Orin,31,72,6,80,False,45
29,35,480,Orin,24,72,6,80,False,39
32,35,480,Orin,35,72,6,80,False,42
29,35,480,Orin,35,72,6,80,False,39
35,35,480,Orin,25,72,6,80,False,45
30,35,480,Orin,35,72,6,80,False,40
35,35,480,Orin,21,72,6,80,False,45
31,35,480,Orin,39,72,6,80,False,41
34,35,480,Orin,34,72,6,80,False,44
29,35,480,Orin,26,72,6,80,False,39
36,35,480,Orin,29,72,6,80,False,46
29,35,480,Orin,26,72,6,80,False,39
36,35,480,Orin,26,72,6,80,False,46
30,35,480,Orin,30,72,6,80,False,40
34,35,480,Orin,30,72,6,80,False,44
29,35,480,Orin,33,72,6,80,False,39
34,35,480,Orin,28,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,29,72,6,80,False,44
28,35,480,Orin,26,72,6,80,True,38
34,35,480,Orin,32,72,6,80,False,44
31,35,480,Orin,29,72,6,80,False,41
33,35,480,Orin,27,72,6,80,False,43
31,35,480,Orin,32,72,6,80,False,41
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,28,72,6,80,False,39
35,35,480,Orin,32,72,6,80,False,45
29,35,480,Orin,29,72,6,80,False,39
33,35,480,Orin,29,72,6,80,False,43
29,35,480,Orin,33,72,6,80,False,39
35,35,480,Orin,28,72,6,80,False,45
29,35,480,Orin,32,72,6,80,False,39
34,35,480,Orin,33,72,6,80,False,44
30,35,480,Orin,32,72,6,80,False,40
34,35,480,Orin,29,72,6,80,False,44
29,35,480,Orin,33,72,6,80,False,39
35,35,480,Orin,31,72,6,80,False,45
31,35,480,Orin,34,72,6,80,False,41
34,35,480,Orin,25,72,6,80,False,44
30,35,480,Orin,30,72,6,80,False,40
36,35,480,Orin,27,72,6,80,False,46
30,35,480,Orin,23,72,6,80,False,40
37,35,480,Orin,30,72,6,80,False,47
29,35,480,Orin,29,72,6,80,False,39
34,35,480,Orin,31,72,6,80,False,44
31,35,480,Orin,33,72,6,80,False,41
36,35,480,Orin,24,72,6,80,False,46
30,35,480,Orin,24,72,6,80,False,40
38,35,480,Orin,29,72,6,80,False,48
29,35,480,Orin,36,72,6,80,False,39
35,35,480,Orin,35,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
38,35,480,Orin,29,72,6,80,False,48
29,35,480,Orin,29,72,6,80,False,39
32,35,480,Orin,34,72,6,80,False,42
29,35,480,Orin,30,72,6,80,False,39
35,35,480,Orin,32,72,6,80,False,45
30,35,480,Orin,30,72,6,80,False,40
34,35,480,Orin,23,72,6,80,False,44
29,35,480,Orin,30,72,6,80,False,39
36,35,480,Orin,24,72,6,80,False,46
31,35,480,Orin,32,72,6,80,False,41
37,35,480,Orin,29,72,6,80,False,47
28,35,480,Orin,30,72,6,80,True,38
33,35,480,Orin,38,72,6,80,False,43
28,35,480,Orin,22,72,6,80,True,38
37,35,480,Orin,25,72,6,80,False,47
30,35,480,Orin,30,72,6,80,False,40
33,35,480,Orin,31,72,6,80,False,43
28,35,480,Orin,25,72,6,80,True,38
31,35,480,Orin,32,72,6,80,False,41
30,35,480,Orin,26,72,6,80,False,40
32,35,480,Orin,40,72,7,80,False,42
30,35,480,Orin,37,72,6,80,False,40
32,35,480,Orin,25,72,6,80,False,42
29,35,480,Orin,28,72,6,80,False,39
35,35,480,Orin,24,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
33,35,480,Orin,31,72,6,80,False,43
29,35,480,Orin,32,72,6,80,False,39
34,35,480,Orin,33,72,6,80,False,44
31,35,480,Orin,26,72,6,80,False,41
35,35,480,Orin,33,72,6,80,False,45
30,35,480,Orin,29,72,6,80,False,40
33,35,480,Orin,22,72,6,80,False,43
29,35,480,Orin,30,72,6,80,False,39
33,35,480,Orin,27,72,6,80,False,43
29,35,480,Orin,30,72,6,80,False,39
35,35,480,Orin,25,72,6,80,False,45
29,35,480,Orin,29,72,6,80,False,39
38,35,480,Orin,29,72,6,80,False,48
29,35,480,Orin,30,72,6,80,False,39
33,35,480,Orin,25,72,6,80,False,43
31,35,480,Orin,32,72,6,80,False,41
34,35,480,Orin,31,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,28,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,28,72,6,80,False,44
31,35,480,Orin,33,72,6,80,False,41
38,35,480,Orin,31,72,6,80,False,48
29,35,480,Orin,24,72,6,80,False,39
33,35,480,Orin,26,72,6,80,False,43
29,35,480,Orin,26,72,6,80,False,39
36,35,480,Orin,31,72,6,80,False,46
29,35,480,Orin,39,72,6,80,False,39
37,35,480,Orin,25,72,6,80,False,47
29,35,480,Orin,29,72,6,80,False,39
33,35,480,Orin,32,72,6,80,False,43
31,35,480,Orin,29,72,6,80,False,41
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,28,72,6,80,False,39
38,35,480,Orin,26,72,6,80,False,48
29,35,480,Orin,29,72,6,80,False,39
33,35,480,Orin,28,72,6,80,False,43
28,35,480,Orin,28,72,6,80,True,38
36,35,480,Orin,26,72,6,80,False,46
30,35,480,Orin,29,72,6,80,False,40
33,35,480,Orin,29,72,6,80,False,43
29,35,480,Orin,34,72,6,80,False,39
36,35,480,Orin,26,72,6,80,False,46
34,35,480,Orin,33,72,6,80,False,44
33,35,480,Orin,22,72,6,80,False,43
28,35,480,Orin,21,72,6,80,True,38
34,35,480,Orin,27,72,6,80,False,44
30,35,480,Orin,33,72,6,80,False,40
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,33,72,6,80,False,40
35,35,480,Orin,31,72,6,80,False,45
29,35,480,Orin,35,72,6,80,False,39
38,35,480,Orin,29,72,6,80,False,48
29,35,480,Orin,24,72,6,80,False,39
34,35,480,Orin,38,72,6,80,False,44
30,35,480,Orin,30,72,6,80,False,40
36,35,480,Orin,29,72,6,80,False,46
33,35,480,Orin,36,72,6,80,False,43
34,35,480,Orin,33,72,6,80,False,44
29,35,480,Orin,24,72,6,80,False,39
35,35,480,Orin,30,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
36,35,480,Orin,31,72,6,80,False,46
31,35,480,Orin,29,72,6,80,False,41
38,35,480,Orin,28,72,6,80,False,48
30,35,480,Orin,35,72,6,80,False,40
34,35,480,Orin,30,72,6,80,False,44
31,35,480,Orin,24,72,6,80,False,41
34,35,480,Orin,30,72,6,80,False,44
29,35,480,Orin,30,72,6,80,False,39
34,35,480,Orin,25,72,6,80,False,44
30,35,480,Orin,30,72,6,80,False,40
34,35,480,Orin,29,72,6,80,False,44
31,35,480,Orin,26,72,6,80,False,41
37,35,480,Orin,25,72,6,80,False,47
30,35,480,Orin,29,72,6,80,False,40
37,35,480,Orin,26,72,6,80,False,47
29,35,480,Orin,28,72,6,80,False,39
34,35,480,Orin,33,72,6,80,False,44
29,35,480,Orin,26,72,6,80,False,39
38,35,480,Orin,27,72,6,80,False,48
30,35,480,Orin,32,72,6,80,False,40
34,35,480,Orin,31,72,6,80,False,44
31,35,480,Orin,34,72,6,80,False,41
34,35,480,Orin,31,72,6,80,False,44
30,35,480,Orin,24,72,6,80,False,40
36,35,480,Orin,32,72,6,80,False,46
31,35,480,Orin,32,72,6,80,False,41
38,35,480,Orin,30,72,6,80,False,48
29,35,480,Orin,34,72,6,80,False,39
34,35,480,Orin,34,72,6,80,False,44
31,35,480,Orin,32,72,6,80,False,41
35,35,480,Orin,24,72,6,80,False,45
31,35,480,Orin,37,72,6,80,False,41
36,35,480,Orin,29,72,6,80,False,46
31,35,480,Orin,30,72,6,80,False,41
34,35,480,Orin,25,72,6,80,False,44
29,35,480,Orin,30,72,6,80,False,39
37,35,480,Orin,29,72,6,80,False,47
30,35,480,Orin,29,72,6,80,False,40
35,35,480,Orin,31,72,6,80,False,45
29,35,480,Orin,30,72,6,80,False,39
36,35,480,Orin,26,72,6,80,False,46
29,35,480,Orin,37,72,6,80,False,39
35,35,480,Orin,21,72,6,80,False,45
30,35,480,Orin,26,72,6,80,False,40
34,35,480,Orin,31,72,6,80,False,44
29,35,480,Orin,21,72,6,80,False,39
37,35,480,Orin,29,72,6,80,False,47
32,35,480,Orin,32,72,6,80,False,42
36,35,480,Orin,31,72,6,80,False,46
31,35,480,Orin,33,72,6,80,False,41
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,29,72,6,80,False,40
34,35,480,Orin,34,72,6,80,False,44
30,35,480,Orin,28,72,6,80,False,40
37,35,480,Orin,34,72,6,80,False,47
30,35,480,Orin,35,72,6,80,False,40
37,35,480,Orin,31,72,6,80,False,47
30,35,480,Orin,25,72,6,80,False,40
35,35,480,Orin,30,72,6,80,False,45
31,35,480,Orin,23,72,6,80,False,41
37,35,480,Orin,31,72,6,80,False,47
30,35,480,Orin,29,72,6,80,False,40
37,35,480,Orin,26,72,6,80,False,47
30,35,480,Orin,26,72,6,80,False,40
39,35,480,Orin,30,72,6,80,False,49
29,35,480,Orin,29,72,6,80,False,39
35,35,480,Orin,32,72,6,80,False,45
30,35,480,Orin,28,72,6,80,False,40
36,35,480,Orin,27,72,6,80,False,46
31,35,480,Orin,29,72,6,80,False,41
38,35,480,Orin,31,72,6,80,False,48
33,35,480,Orin,28,72,6,80,False,43
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,30,72,6,80,False,40
33,35,480,Orin,31,72,6,80,False,43
31,35,480,Orin,31,72,6,80,False,41
39,35,480,Orin,23,72,6,80,False,49
31,35,480,Orin,31,72,6,80,False,41
36,35,480,Orin,26,72,6,80,False,46
30,35,480,Orin,35,72,6,80,False,40
35,35,480,Orin,26,72,6,80,False,45
31,35,480,Orin,30,72,6,80,False,41
36,35,480,Orin,29,72,6,80,False,46
29,35,480,Orin,26,72,6,80,False,39
33,35,480,Orin,25,72,6,80,False,43
30,35,480,Orin,30,72,6,80,False,40
35,35,480,Orin,26,72,6,80,False,45
29,35,480,Orin,26,72,6,80,False,39
35,35,480,Orin,25,72,6,80,False,45
31,35,480,Orin,25,72,6,80,False,41
34,35,480,Orin,25,72,6,80,False,44
30,35,480,Orin,29,72,6,80,False,40
36,35,480,Orin,28,72,6,80,False,46
